Record Length,10000,Points,0.0,-36.79999924,
Sample Interval,1.2500000,Hz,1.2500000,-38.40000153,
Trigger Point,0.0,Samples,2.5000000,-40.00000000,
,,,3.75000000,-61.600002289,
,,,5.00000000,-84.000000000,
,,,6.25000000,-79.200004578,
Source,MATH,,7.500000000,-74.400001526,
Vertical Units,dB,,8.750000000,-80.000000000,
Vertical Scale,20.0000003,,10.0000000,-85.599998474,
Vertical Offset,0,,11.2500000,-76.800003052,
Horizontal Units,Hz,,12.5000000,-68.800003052,
Horizontal Scale,1.2500001E3,,13.7500000,-71.200004578,
Pt Fmt,Y,,15.0000000,-73.599998474,
Yzero,3.00000000,,16.2500000,-74.400001526,
,,,17.5000000,-74.400001526,
,,,18.7500000,-73.599998474,
Note,MSO4054 - 10:03:48 PM   11/14/2016,,20.0000000,-72.800003052,
,,,21.25000000,-74.400001526,
,,,22.50000000,-76.000000000,
,,,23.75000000,-73.599998474,
,,,25.00000000,-71.200004578,
,,,26.25000000,-71.200004578,
,,,27.50000000,-71.200004578,
,,,28.75000000,-72.800003052,
,,,30.00000000,-74.400001526,
,,,31.25000000,-79.200004578,
,,,32.50000000,-83.200004578,
,,,33.75000000,-79.200004578,
,,,35.00000000,-74.400001526,
,,,36.25000000,-73.599998474,
,,,37.50000000,-72.800003052,
,,,38.75000000,-72.800003052,
,,,40.00000000,-72.800003052,
,,,41.25000000,-73.599998474,
,,,42.50000000,-75.200004578,
,,,43.75000000,-77.599998474,
,,,45.00000000,-79.200004578,
,,,46.25000000,-79.200004578,
,,,47.50000000,-79.200004578,
,,,48.75000000,-77.599998474,
,,,50.00000000,-76.000000000,
,,,51.25000000,-80.800003052,
,,,52.50000000,-85.599998474,
,,,53.75000000,-81.599998474,
,,,55.000000000,-78.400001526,
,,,56.250000000,-76.000000000,
,,,57.500000000,-73.599998474,
,,,58.750000000,-72.800003052,
,,,60.000000000,-72.000000000,
,,,61.250000000,-74.400001526,
,,,62.500000000,-76.000000000,
,,,63.750000000,-76.000000000,
,,,65.000000000,-76.000000000,
,,,66.250000000,-72.800003052,
,,,67.500000000,-68.800003052,
,,,68.750000000,-69.599998474,
,,,70.000000000,-70.400001526,
,,,71.250000000,-72.000000000,
,,,72.500000000,-72.800003052,
,,,73.750000000,-74.400001526,
,,,75.000000000,-75.200004578,
,,,76.250000000,-80.000000000,
,,,77.500000000,-84.800003052,
,,,78.750000000,-92.000000000,
,,,80.000000000,-98.400001526,
,,,81.250000000,-88.800003052,
,,,82.500000000,-78.400001526,
,,,83.750000000,-75.200004578,
,,,85.000000000,-71.200004578,
,,,86.250000000,-72.000000000,
,,,87.500000000,-72.000000000,
,,,88.750000000,-72.000000000,
,,,90.000000000,-72.000000000,
,,,91.250000000,-72.800003052,
,,,92.500000000,-73.599998474,
,,,93.750000000,-75.200004578,
,,,95.000000000,-76.800003052,
,,,96.250000000,-80.000000000,
,,,97.500000000,-82.400001526,
,,,98.750000000,-76.800003052,
,,,100.0000000,-72.000000000,
,,,101.2500000,-70.400001526,
,,,102.5000000,-68.800003052,
,,,103.7500000,-73.599998474,
,,,105.0000000,-79.200004578,
,,,106.2500000,-76.800003052,
,,,107.5000000,-73.599998474,
,,,108.7500000,-72.800003052,
,,,110.0000000,-71.200004578,
,,,111.2500000,-74.400001526,
,,,112.5000000,-76.800003052,
,,,113.7500000,-77.599998474,
,,,115.0000000,-79.200004578,
,,,116.2500000,-80.000000000,
,,,117.5000000,-81.599998474,
,,,118.7500000,-79.200004578,
,,,120.0000000,-77.599998474,
,,,121.2500000,-78.400001526,
,,,122.5000000,-78.400001526,
,,,123.7500000,-77.599998474,
,,,125.0000000,-76.000000000,
,,,126.2500000,-78.400001526,
,,,127.5000000,-80.000000000,
,,,128.7500000,-78.400001526,
,,,130.0000000,-76.800003052,
,,,131.2500000,-78.400001526,
,,,132.5000000,-79.200004578,
,,,133.7500000,-76.800003052,
,,,135.0000000,-73.599998474,
,,,136.2500000,-74.400001526,
,,,137.5000000,-75.200004578,
,,,138.7500000,-78.400001526,
,,,140.0000000,-80.800003052,
,,,141.2500000,-84.800003052,
,,,142.5000000,-88.800003052,
,,,143.7500000,-82.400001526,
,,,145.0000000,-75.200004578,
,,,146.2500000,-73.599998474,
,,,147.5000000,-72.000000000,
,,,148.75000000,-72.800003052,
,,,150.00000000,-73.599998474,
,,,151.25000000,-74.400001526,
,,,152.50000000,-75.200004578,
,,,153.75000000,-77.599998474,
,,,155.00000000,-79.200004578,
,,,156.25000000,-79.200004578,
,,,157.50000000,-78.400001526,
,,,158.75000000,-77.599998474,
,,,160.00000000,-76.800003052,
,,,161.25000000,-84.000000000,
,,,162.50000000,-92.000000000,
,,,163.75000000,-84.000000000,
,,,165.00000000,-76.000000000,
,,,166.25000000,-76.800003052,
,,,167.50000000,-78.400001526,
,,,168.75000000,-77.599998474,
,,,170.00000000,-76.800003052,
,,,171.25000000,-76.000000000,
,,,172.50000000,-75.200004578,
,,,173.75000000,-76.000000000,
,,,175.00000000,-76.000000000,
,,,176.25000000,-80.000000000,
,,,177.50000000,-84.800003052,
,,,178.75000000,-80.000000000,
,,,180.00000000,-75.200004578,
,,,181.25000000,-72.800003052,
,,,182.50000000,-70.400001526,
,,,183.75000000,-71.200004578,
,,,185.00000000,-72.000000000,
,,,186.25000000,-75.200004578,
,,,187.50000000,-79.200004578,
,,,188.75000000,-77.599998474,
,,,190.00000000,-76.000000000,
,,,191.25000000,-75.200004578,
,,,192.50000000,-74.400001526,
,,,193.75000000,-74.400001526,
,,,195.00000000,-73.599998474,
,,,196.25000000,-72.000000000,
,,,197.50000000,-70.400001526,
,,,198.75000000,-69.599998474,
,,,200.00000000,-68.800003052,
,,,201.25000000,-68.000000000,
,,,202.50000000,-67.200004578,
,,,203.75000000,-70.400001526,
,,,205.00000000,-73.599998474,
,,,206.25000000,-74.400001526,
,,,207.50000000,-76.000000000,
,,,208.75000000,-73.599998474,
,,,210.00000000,-71.200004578,
,,,211.25000000,-76.800003052,
,,,212.50000000,-82.400001526,
,,,213.75000000,-78.400001526,
,,,215.00000000,-74.400001526,
,,,216.25000000,-74.400001526,
,,,217.50000000,-73.599998474,
,,,218.75000000,-74.400001526,
,,,220.00000000,-74.400001526,
,,,221.25000000,-76.000000000,
,,,222.50000000,-77.599998474,
,,,223.75000000,-76.800003052,
,,,225.00000000,-75.200004578,
,,,226.25000000,-73.599998474,
,,,227.50000000,-72.800003052,
,,,228.75000000,-72.800003052,
,,,230.00000000,-72.800003052,
,,,231.25000000,-72.000000000,
,,,232.50000000,-72.000000000,
,,,233.75000000,-71.200004578,
,,,235.00000000,-71.200004578,
,,,236.25000000,-71.200004578,
,,,237.50000000,-71.200004578,
,,,238.75000000,-70.400001526,
,,,240.00000000,-68.800003052,
,,,241.25000000,-69.599998474,
,,,242.50000000,-71.200004578,
,,,243.75000000,-75.200004578,
,,,245.00000000,-79.200004578,
,,,246.25000000,-77.599998474,
,,,247.50000000,-76.000000000,
,,,248.75000000,-76.000000000,
,,,250.00000000,-76.000000000,
,,,251.25000000,-76.800003052,
,,,252.50000000,-77.599998474,
,,,253.75000000,-76.800003052,
,,,255.00000000,-76.800003052,
,,,256.25000000,-80.000000000,
,,,257.50000000,-82.400001526,
,,,258.75000000,-82.400001526,
,,,260.00000000,-82.400001526,
,,,261.25000000,-83.200004578,
,,,262.50000000,-84.000000000,
,,,263.75000000,-84.000000000,
,,,265.00000000,-83.200004578,
,,,266.25000000,-85.599998474,
,,,267.50000000,-88.000000000,
,,,268.75000000,-91.200004578,
,,,270.00000000,-94.400001526,
,,,271.25000000,-83.200004578,
,,,272.50000000,-72.800003052,
,,,273.75000000,-73.599998474,
,,,275.00000000,-73.599998474,
,,,276.25000000,-80.800003052,
,,,277.50000000,-88.800003052,
,,,278.75000000,-84.000000000,
,,,280.00000000,-80.000000000,
,,,281.25000000,-85.599998474,
